ORDER_ID,FREIGHT_COST,SHIPMENT_MODE,DELIVERY_RECORDED_DATE
SO-38320,See DN-2090 (ID#:82366),Air Charter,0011-02-16
SO-38380,8758.37,Air,0011-02-22
SO-38470,8758.36,Air,0011-02-22
SO-37290,See DN-2108 (ID#:82368),Air,0011-02-22
SO-37540,17711.71,Truck,0011-02-28
SO-38120,6555.75,Air,0011-02-14
SO-38370,3567.53,Truck,0011-03-30
SO-37950,4471.07,Truck,0011-04-05
SO-37810,7765.18,Truck,0011-03-17
SO-38930,4520.04,Air,0011-03-13
SO-38540,See DN-2153 (ID#:82374),Air,0011-06-10
SO-39240,12601.07,Air Charter,0011-05-11
SO-39280,3403.99,Truck,0011-05-20
SO-38410,2143.5,Air,0011-05-18
SO-38410,See DN-2200 (ID#:82947),Air,0011-05-18
SO-37880,5346.74,Truck,0011-06-13
SO-39510,15608.15,Truck,0011-06-15
SO-39370,13398.04,Air Charter,0011-07-05
SO-39580,13398.06,Air Charter,0011-07-06
SO-39650,13398.06,Air Charter,0011-07-06
SO-39790,28541.79,Air,0011-06-09
SO-39400,5491.01,Truck,0011-08-04
SO-39860,2503.33,Air,0011-06-26
SO-39940,21881.71,Air,0011-07-15
SO-39910,11490.2,Air,0011-06-28
SO-40060,14716.83,Truck,0011-09-01
SO-40080,13398.06,Air Charter,0011-07-06
SO-38940,3949.19,Truck,0011-08-05
SO-40140,18317.11,Truck,0011-07-14
SO-40150,29352.17,Air,0011-07-21
SO-38720,15973.89,Truck,0011-08-15
SO-38633,7960.74,Truck,0011-09-15
SO-38213,96669.4,Air,0011-08-11
SO-38213,See DN-2310 (ID#:82968),Air,0011-08-11
SO-38690,2166.21,Truck,0011-09-15
SO-38900,909.15,Truck,0011-09-23
SO-38900,See DN-2318 (ID#:82971),Truck,0011-09-23
SO-38741,8647.16,Truck,0011-08-29
SO-38732,13511.49,Truck,0011-09-05
SO-38635,7664.01,Truck,0011-10-13
SO-38800,79938.08,Truck,0011-08-24
SO-38512,12956.94,Truck,0011-10-07
SO-39730,9178.48,Air,0011-10-01
SO-40440,See DN-2348 (ID#:82402),Air,0011-10-03
SO-39995,18495.9,Air Charter,0011-09-28
SO-39996,21326.73,Air Charter,0011-10-14
SO-40282,320.43,Truck,0011-10-21
SO-38642,See DN-2392 (ID#:82413),Truck,0011-12-14
SO-40283,11154.87,Truck,0011-11-21
SO-40330,573.43,Truck,0011-12-14
SO-40810,3296.34,Truck,0011-11-19
SO-40750,3296.34,Truck,0011-11-19
SO-40960,1309.03,Air,0011-11-11
SO-41040,1274.98,Air,0011-12-02
SO-38510,5216.63,Truck,0011-12-09
SO-38521,5216.63,Truck,0011-12-09
SO-40941,10891.66,Truck,0012-01-19
SO-41681,21347.12,Air Charter,0012-07-09
SO-40941,See DN-2461 (ID#:82994),Truck,0012-01-19
SO-40941,See DN-2461 (ID#:82994),Truck,0012-01-19
SO-40551,Freight Included in Commodity Cost,Truck,0012-02-05
SO-40951,14325.71,Truck,0011-12-23
SO-41130,456.17,Air,0012-02-14
SO-41131,See DN-2493 (ID#:82432),Air,0012-02-14
SO-41134,See DN-2496 (ID#:82434),Air,0012-02-14
SO-41136,Invoiced Separately,Air,0012-02-14
SO-41136,See DN-2498 (ID#:83002),Air,0012-02-14
SO-41137,Invoiced Separately,Air,0012-02-14
SO-41138,See DN-2500 (ID#:82436),Air,0012-02-14
SO-41000,2522.76,Air,0012-02-04
SO-41142,See DN-2506 (ID#:82439),Air,0012-03-14
SO-40360,20994.62,Truck,0012-03-08
SO-40360,See DN-2518 (ID#:83009),Truck,0012-03-08
SO-41300,95269.39,Air,0012-03-12
SO-40510,1698.83,Truck,0012-03-12
SO-40642,1698.83,Truck,0012-03-12
SO-40640,1698.83,Truck,0012-03-12
SO-40243,5447.21,Ocean,0012-02-27
SO-41251,87294.56,Air,0012-03-15
SO-40614,3825.8,Truck,0012-03-13
SO-40382,12405.54,Truck,0012-05-24
SO-40381,12405.54,Truck,0012-05-24
SO-40631,3279.25,Truck,0012-04-11
SO-41530,9506,Air,0012-05-04
SO-41650,870.96,Air,0012-03-28
SO-41630,4322.6,Air,0012-03-27
SO-40390,19652.22,Truck,0012-05-10
SO-40793,3159.12,Truck,0012-04-11
SO-41150,1191.02,Air,0012-04-11
SO-40660,27441.22,Air Charter,0012-04-30
SO-41900,761.91,Air,0012-05-23
SO-41871,1857.04,Air,0012-05-09
SO-40861,See DN-2655 (ID#:82474),Truck,0012-05-25
SO-40870,15219.72,Truck,0012-05-25
SO-44660,1501.4,Air,0013-05-09
SO-40870,See DN-2656 (ID#:83032),Truck,0012-05-25
SO-40870,See DN-2656 (ID#:83032),Truck,0012-05-25
SO-41710,4496.13,Truck,0012-06-18
SO-42050,18520.22,Air,0012-06-12
SO-42080,17665.42,Truck,0012-06-08
SO-42600,9800,Air,0012-08-07
SO-41860,2371.06,Air,0012-09-03
SO-41256,17090,Air Charter,0012-06-03
SO-42160,1366.67,Air,0012-06-15
SO-40901,5530.11,Truck,0012-06-27
SO-40901,See DN-2695 (ID#:83043),Truck,0012-06-27
SO-41850,6061.4,Air,0012-09-11
SO-41850,See DN-2697 (ID#:83045),Air,0012-09-11
SO-41761,Invoiced Separately,Truck,0012-06-28
SO-42334,17090,Air Charter,0012-06-03
SO-42335,17090,Air Charter,0012-06-03
SO-41620,1834.79,Air,0012-07-13
SO-41250,21347.12,Air Charter,0012-07-10
SO-42640,21347.12,Air Charter,0012-07-10
SO-41682,See DN-2729 (ID#:82487),Air Charter,0012-07-09
SO-42731,2109.22,Air,0012-07-21
SO-42051,7964.24,Air,0012-08-07
SO-42770,1482.7,Air,0012-11-30
SO-42802,16532.5,Air Charter,0012-07-24
SO-42570,43098.9,Air,0012-10-30
SO-42581,7070,Air,0012-10-30
SO-41341,16898.58,Truck,0012-08-12
SO-42930,18461.23,Air Charter,0012-08-14
SO-42490,13841.89,Air,0012-08-23
SO-42631,2175.07,Truck,0012-09-27
SO-42780,4718.3,Air,0012-08-29
SO-42340,25634.47,Air,0013-02-14
SO-42937,18461.22,Air,0012-08-14
SO-41680,18461.22,Air,0012-08-14
SO-40956,See DN-2832 (ID#:82505),Truck,0012-09-07
SO-41703,7317.47,Truck,0012-09-07
SO-41991,See DN-2833 (ID#:82506),Truck,0012-09-07
SO-42382,See DN-2837 (ID#:82507),Truck,0012-09-05
SO-41600,7238,Truck,0012-10-06
SO-42320,15761.76,Truck,0012-09-24
SO-42760,5825.17,Air,0012-10-30
SO-42480,26081.05,Air,0012-09-13
SO-42120,12500.58,Air,0012-10-05
SO-42140,13380.52,Air,0012-10-26
SO-43070,See DN-2858 (ID#:82511),Air,0012-10-23
SO-42940,7918,Air,0012-10-27
SO-42820,3855.94,Truck,0012-10-10
SO-43090,See DN-2873 (ID#:82515),Air,0012-10-22
SO-42430,See DN-2885 (ID#:82518),Air,0012-10-30
SO-43390,See DN-2886 (ID#:82519),Air Charter,0012-10-17
SO-43390,See DN-2886 (ID#:82519),Air Charter,0012-10-17
SO-43381,67732.55,Air Charter,0012-10-17
SO-42270,6933.75,Truck,0012-11-19
SO-42221,839.7,Truck,0012-11-14
SO-42372,19079.68,Truck,0012-11-26
SO-43151,5213.54,Truck,0012-12-17
SO-42372,See DN-2932 (ID#:83091),Truck,0012-11-26
SO-43600,39513.54,Air,0012-11-14
SO-42220,See DN-2942 (ID#:82530),Truck,0012-12-11
SO-43435,See DN-2946 (ID#:82531),Air,0012-12-04
SO-42980,9879.25,Truck,0013-01-14
SO-42710,20994.85,Air,0013-02-06
SO-42960,3026.62,Truck,0012-12-27
SO-43111,2266,Truck,0013-02-26
SO-43160,See DN-2952 (ID#:82537),Air,0013-02-02
SO-43680,See DN-2981 (ID#:82538),Air,0013-09-11
SO-42871,7733.77,Truck,0013-03-22
SO-43760,7733.77,Truck,0013-03-22
SO-43750,9687.69,Air,0013-08-08
SO-43271,3980.18,Truck,0013-02-28
SO-44240,4880.14,Air,0013-02-28
SO-43000,10680.14,Truck,0013-02-28
SO-43490,12736.25,Air,0013-03-07
SO-44550,See DN-3028 (ID#:82548),Air Charter,0013-02-21
SO-43240,1100,Truck,0013-03-23
SO-43710,21173.75,Truck,0013-04-29
SO-43121,2035.84,Truck,0013-03-15
SO-44440,1779.74,Air,0013-03-21
SO-44400,See DN-3015 (ID#:82554),Air,0013-03-14
SO-43452,11520.85,Truck,0013-03-22
SO-43340,14368.65,Truck,0013-03-08
SO-44430,8118.08,Air,0013-03-14
SO-44520,12862.56,Air,0013-03-15
SO-43131,4529.5,Truck,0013-04-02
SO-43871,6585.03,Truck,0013-03-20
SO-43941,8699.8,Air,0013-04-25
SO-43700,14451.69,Truck,0013-04-08
SO-43711,14451.69,Truck,0013-04-08
SO-43230,14451.69,Truck,0013-04-08
SO-43330,41802.56,Truck,0013-03-30
SO-44800,28602.94,Air,0013-06-11
SO-43702,8600,Truck,0013-04-29
SO-44740,8281.7,Air,0013-05-21
SO-44670,See DN-3118 (ID#:82569),Air,0013-05-23
SO-43943,3483.79,Air,0013-05-09
SO-43844,14547.55,Air Charter,0013-05-03
SO-44851,1981.6,Truck,0013-07-31
SO-43630,24816.73,Air,0013-05-22
SO-43873,See DN-3153 (ID#:82575),Truck,0013-06-07
SO-45200,20666.07,Air Charter,0013-05-10
SO-43900,8800.81,Truck,0013-08-09
SO-45730,44300.9,Truck,0013-09-23
SO-44923,Freight Included in Commodity Cost,Air Charter,0013-07-23
SO-45170,4323.44,Air,0013-08-26
SO-45470,100654.61,Air,0013-08-20
SO-45880,85414.3,Air,0013-09-27
SO-43874,759.79,Truck,0013-08-30
SO-44983,8057.19,Truck,0013-09-10
SO-45541,4234.12,Truck,0013-10-29
SO-45980,3567.19,Truck,0013-09-27
SO-44864,569,Truck,0013-11-27
SO-46200,13924.23,Air,0013-10-11
SO-44984,3567.2,Truck,0013-09-27
SO-44750,34218.36,Air Charter,0013-09-12
SO-44201,See DN-3329 (ID#:82602),Truck,0013-09-20
SO-43775,5902.4,Truck,0013-11-12
SO-45370,4390.98,Truck,0013-10-29
SO-44866,7700,Truck,0013-10-18
SO-45091,34400.04,Truck,0013-12-12
SO-45091,See DN-3361 (ID#:83172),Truck,0013-12-12
SO-44210,27875.36,Truck,0013-11-19
SO-45892,5846.08,Truck,0013-12-12
SO-46030,1527.29,Air,0013-11-27
SO-46022,1456.4,Air,0013-12-12
SO-45590,5856.65,Truck,0014-01-20
SO-46680,7134.39,Truck,0014-01-17
SO-44360,10942.88,Truck,0013-12-09
SO-46360,4017.69,Air,0013-12-20
SO-46410,1556.99,Truck,0013-12-20
SO-45390,See DN-3421 (ID#:82617),Truck,0014-01-17
SO-46090,See DN-3425 (ID#:82618),Air,0013-12-20
SO-45893,5816.47,Truck,0014-02-17
SO-45893,See DN-3428 (ID#:83186),Truck,0014-02-17
SO-47222,26340,Air Charter,0013-12-05
SO-47222,See DN-3437 (ID#:83188),Air Charter,0013-12-05
SO-47223,26340,Air Charter,0013-12-05
SO-45070,3526.69,Truck,0014-04-02
SO-45741,7134.39,Truck,0014-01-29
SO-45130,See DN-3457 (ID#:82626),Truck,0014-01-23
SO-45995,5989.25,Truck,0014-03-13
SO-45662,49199.75,Air Charter,0014-01-16
SO-45392,21032.82,Truck,0014-01-31
SO-46840,5458.46,Truck,0014-02-03
SO-45500,790.29,Air,0014-03-04
SO-46172,See DN-3525 (ID#:82648),Truck,0014-03-19
SO-45530,16821.66,Truck,0014-03-12
SO-46541,30936.1,Air Charter,0014-02-19
SO-46371,4063.81,Air,0014-03-04
SO-45123,1200,Truck,0014-03-04
SO-47630,See DN-3561 (ID#:82654),Air,0014-06-26
SO-47630,See DN-3561 (ID#:82654),Air,0014-06-26
SO-47940,3975.7,Truck,0014-04-25
SO-46480,12995.06,Truck,0014-04-14
SO-46480,See DN-3579 (ID#:83217),Truck,0014-04-14
SO-47100,6169,Air,0014-03-26
SO-47100,See DN-3581 (ID#:83219),Air,0014-03-26
SO-47100,See DN-3581 (ID#:83219),Air,0014-03-26
SO-46810,4268.06,Air,0014-05-12
SO-46800,7317.96,Air,0014-06-06
SO-47690,63922.3,Air,0014-05-06
SO-46620,64802.96,Truck,0014-04-17
SO-46620,See DN-3588 (ID#:83225),Truck,0014-04-17
SO-46670,6010.2,Truck,0014-04-14
SO-46861,24362.92,Truck,0014-07-16
SO-48170,4609.68,Truck,0014-06-04
SO-47140,11961.04,Truck,0014-05-06
SO-45393,5445.73,Truck,0014-06-20
SO-38000,9553.01,Truck,0011-02-11
SO-47051,Freight Included in Commodity Cost,Truck,0014-06-11
SO-47202,47532.09,Truck,0014-06-12
SO-47041,55287.91,Truck,0014-07-14
SO-47041,See DN-3628 (ID#:83234),Truck,0014-07-14
SO-45093,9527.17,Truck,0014-06-13
SO-47130,46520.17,Truck,0014-06-11
SO-47810,5698.48,Air,0014-06-12
SO-47282,29674.91,Air Charter,0014-05-02
SO-44141,1137.18,Truck,0014-06-30
SO-47160,926.7,Truck,0014-06-30
SO-47632,895.38,Air,0014-09-05
SO-46005,2994.63,Truck,0014-07-01
SO-47133,6819.73,Truck,0014-07-10
SO-48652,4562.72,Truck,0014-10-17
SO-48883,14767.58,Truck,0014-11-07
SO-48883,See DN-3875 (ID#:83255),Truck,0014-11-07
SO-47286,28812.57,Air Charter,0014-06-25
SO-47880,28669.4,Truck,0014-08-07
SO-47880,See DN-3803 (ID#:83260),Truck,0014-08-07
SO-46730,5399.25,Truck,0014-09-23
SO-47540,See DN-3825 (ID#:82702),Truck,0014-08-04
SO-48850,See DN-3843 (ID#:82707),Air,0014-11-06
SO-47080,See DN-3828 (ID#:82713),Truck,0014-11-07
SO-48011,4130.15,Truck,0014-08-22
SO-47460,See DN-3872 (ID#:82726),Truck,0014-11-07
SO-49510,32063.3,Air,0014-09-05
SO-48320,67504,Air Charter,0014-09-05
SO-49560,See DN-3907 (ID#:82729),Truck,0014-09-25
SO-48780,993.2,Air,0014-09-25
SO-47654,5364.61,Truck,0014-11-04
SO-47610,63.07,Truck,0014-11-13
SO-48885,53110.46,Truck,0014-12-01
SO-49360,6001.52,Air,0014-12-02
SO-48691,3340.5,Truck,0014-11-24
SO-49310,See DN-3954 (ID#:82743),Air,0015-04-14
SO-49310,See DN-3954 (ID#:82743),Air,0015-04-14
SO-37710,8758.37,Truck,0011-02-22
SO-48970,See DN-4008 (ID#:82753),Truck,0014-12-04
SO-48690,401.82,Truck,0015-02-20
SO-48993,8248.28,Truck,0015-02-03
SO-48993,See DN-4041 (ID#:83291),Truck,0015-02-03
SO-49952,4649.71,Truck,0014-12-31
SO-48311,181.92,Air Charter,0015-01-06
SO-48887,Freight Included in Commodity Cost,Truck,0015-03-23
SO-49950,See DN-4085 (ID#:82772),Truck,0015-02-20
SO-48812,12757,Truck,0015-03-05
SO-49060,8499.16,Truck,0015-03-13
SO-49053,12748.74,Truck,0015-03-13
SO-49710,79514.44,Truck,0015-03-17
SO-50640,9482.19,Truck,0015-03-05
SO-48886,8689.22,Truck,0015-03-30
SO-49970,1142,Truck,0015-03-05
SO-50880,20992.67,Air Charter,0015-02-10
SO-49684,5668.63,Air Charter,0015-02-10
SO-48420,1417.12,Truck,0015-03-19
SO-48430,12867.46,Truck,0015-03-19
SO-48813,Invoiced Separately,Truck,0015-04-07
SO-50910,1334.92,Air,0015-07-06
SO-50050,18500.5,Truck,0015-05-15
SO-48888,5443.53,Truck,0015-06-15
SO-49570,See DN-4251 (ID#:82800),Truck,0015-05-15
SO-49933,36027,Air Charter,0015-04-20
SO-49686,51677,Air Charter,0015-04-20
SO-49040,20816.42,Truck,0015-06-19
SO-50054,6126.12,Truck,0015-06-15
SO-49090,See DN-4177 (ID#:82804),Truck,0015-06-18
SO-51423,79132,Air Charter,0015-05-22
SO-51425,5613,Air Charter,0015-05-22
SO-49623,23688.4,Truck,0015-07-13
SO-51427,84944.83,Air Charter,0015-06-17
SO-51429,5852.71,Air Charter,0015-06-17
SO-51460,Invoiced Separately,Air,0015-06-23
SO-50660,See DN-4310 (ID#:82811),Truck,0015-07-23
SO-50111,See DN-4314 (ID#:82812),Truck,0015-08-07
SO-51540,Invoiced Separately,Air,0015-08-11
SO-32270,See DN-1311 (ID#:82837),Air Charter,0009-08-04
SO-32270,See DN-1311 (ID#:82837),Air Charter,0009-08-04
SO-32274,675.47,Air,0009-08-17
SO-32272,7445.8,Air Charter,0009-08-04
SO-32272,See DN-1360 (ID#:83371),Air Charter,0009-08-04
SO-32260,See DN-1452 (ID#:82272),Air Charter,0009-10-20
SO-32971,21641.75,Air Charter,0009-11-20
SO-34160,1483.39,Air,0009-11-10
SO-33070,5028.05,Air,0009-11-05
SO-34510,7100.04,Air,0009-11-13
SO-34020,2450.89,Air,0009-11-25
SO-33860,See DN-1522 (ID#:82845),Air,0009-11-30
SO-34371,1211.49,Air,0009-12-02
SO-34740,1211.49,Air,0009-12-02
SO-34610,5254.17,Air,0009-11-25
SO-34600,8104.79,Truck,0009-12-03
SO-32972,11637.64,Air Charter,0009-12-18
SO-34670,See DN-1559 (ID#:82849),Air,0009-12-01
SO-33970,3602.34,Air,0009-11-26
SO-34210,5338.55,Air,0009-12-16
SO-34720,8329.13,Air Charter,0009-12-17
SO-34720,See DN-1590 (ID#:83388),Air Charter,0009-12-17
SO-34891,9736.1,Air Charter,0010-05-18
SO-34720,See DN-1590 (ID#:83388),Air Charter,0009-12-17
SO-33141,11637.64,Air Charter,0009-12-18
SO-34840,3504.8,Air,0009-12-23
SO-35230,1326.89,Air,0009-12-08
SO-35100,8485,Air,0010-01-11
SO-34230,39223.78,Air,0010-02-24
SO-33541,5254.1,Air,0010-01-23
SO-33171,See DN-1629 (ID#:82857),Air,0010-02-02
SO-35220,3379.64,Truck,0010-03-05
SO-33710,3379.64,Truck,0010-03-05
SO-35360,13208.56,Truck,0010-03-12
SO-35760,1854.35,Air,0010-03-18
SO-35930,6036.96,Air,0010-03-03
SO-34412,See DN-1671 (ID#:82863),Air,0010-03-10
SO-34412,See DN-1671 (ID#:82863),Air,0010-03-10
SO-35068,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-35075,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-34894,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-35065,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-35030,Freight Included in Commodity Cost,Air Charter,0010-03-31
SO-36120,4170.65,Air,0010-03-31
SO-35660,See DN-1752 (ID#:82311),Truck,0010-03-25
SO-35960,2961,Truck,0010-03-25
SO-34370,See DN-1759 (ID#:82875),Air,0010-04-01
SO-34370,See DN-1759 (ID#:82875),Air,0010-04-01
SO-34890,124350.84,Air,0010-03-31
SO-36400,8022.59,Truck,0010-04-16
SO-35130,9736.1,Air Charter,0010-05-18
SO-36560,4468.34,Air,0010-04-28
SO-36006,9736.1,Air Charter,0010-05-18
SO-36008,9736.1,Air Charter,0010-05-18
SO-36640,3170.64,Air,0010-05-27
SO-34940,2485.92,Air,0010-05-03
SO-35082,9736.1,Air Charter,0010-05-18
SO-36003,9736.1,Air Charter,0010-05-18
SO-36650,2211.22,Air,0010-05-04
SO-36042,27922.62,Air,0010-05-21
SO-34660,1005.2,Air,0010-06-01
SO-36700,See DN-1838 (ID#:82887),Air,0010-05-27
SO-36341,2201.14,Air,0010-06-07
SO-36750,6438.37,Air,0010-06-09
SO-36820,3250.13,Air,0010-06-07
SO-36830,6299.45,Air,0010-06-22
SO-35590,8379.98,Air,0010-06-21
SO-36340,See DN-1873 (ID#:82329),Air,0010-06-30
SO-36431,Freight Included in Commodity Cost,Air,0010-06-28
SO-35510,13232.09,Truck,0010-07-08
SO-36465,Freight Included in Commodity Cost,Air,0010-06-28
SO-36520,Freight Included in Commodity Cost,Air,0010-06-28
SO-36671,Freight Included in Commodity Cost,Air,0010-06-28
SO-36545,Freight Included in Commodity Cost,Air,0010-06-28
SO-36131,4758.36,Air,0010-07-19
SO-36070,15347.04,Air,0010-08-02
SO-36432,6147.18,Air,0010-08-17
SO-37102,See DN-1952 (ID#:82907),Air,0010-07-14
SO-37060,6147.18,Air Charter,0010-08-17
SO-35740,11134.62,Truck,0010-08-18
SO-36913,6147.18,Air Charter,0010-08-17
SO-36311,See DN-1982 (ID#:82910),Air,0010-08-23
SO-36311,See DN-1982 (ID#:82910),Air,0010-08-23
SO-36311,See DN-1982 (ID#:82910),Air,0010-08-23
SO-36890,12648.38,Air,0010-08-23
SO-36230,536.02,Air,0010-08-27
SO-36915,6147.18,Air Charter,0010-08-17
SO-36468,6147.18,Air Charter,0010-08-17
SO-36880,See DN-2011 (ID#:82350),Air,0010-09-25
SO-36741,See DN-2015 (ID#:82917),Air,0010-10-07
SO-37480,1413.56,Air,0010-10-26
SO-37500,20264.93,Air,0010-11-10
SO-35370,15919.75,Truck,0010-11-25
SO-32980,9341.49,Air Charter,0009-10-20
SO-37150,See DN-2035 (ID#:82356),Truck,0010-11-26
SO-37150,See DN-2035 (ID#:82356),Truck,0010-11-26
SO-37150,See DN-2035 (ID#:82356),Truck,0010-11-26
SO-37320,16606.55,Truck,0010-11-25
SO-37550,29545.05,Truck,0010-12-02
SO-37680,5166.39,Air,0010-11-29
SO-38010,3962.5,Air,0010-12-13
SO-37740,11235.05,Air,0010-12-09
SO-38030,4996.2,Air,0010-12-14
SO-38030,See DN-2066 (ID#:83470),Air,0010-12-14
SO-37340,31373.1,Truck,0010-12-10
SO-37760,See DN-2073 (ID#:82362),Air,0011-01-05
SO-37760,See DN-2073 (ID#:82362),Air,0011-01-05
SO-37760,See DN-2073 (ID#:82362),Air,0011-01-05
SO-38100,1842.95,Air,0010-12-09
SO-37530,103428,Truck,0010-12-23
SO-38260,16252.95,Air,0011-01-24
SO-38350,3415.72,Air,0011-02-25
SO-38360,4711.97,Truck,0011-03-09
SO-38380,See DN-2106 (ID#:82933),Air,0011-02-22
SO-37360,8045.76,Truck,0011-02-15
SO-38120,See DN-2113 (ID#:82937),Air,0011-02-14
SO-38620,6555.75,Air,0011-02-14
SO-38710,1653.99,Air,0011-02-28
SO-38840,2097.18,Air,0011-03-25
SO-38840,See DN-2129 (ID#:83488),Air,0011-03-25
SO-37700,17941.46,Air,0011-03-29
SO-38480,17941.47,Air,0011-03-29
SO-38910,4471.07,Truck,0011-04-05
SO-38760,23675.63,Truck,0011-04-01
SO-37420,4471.08,Truck,0011-04-05
SO-39000,15707.3,Air,0011-03-28
SO-39150,12601.06,Air Charter,0011-05-11
SO-39280,See DN-2179 (ID#:82946),Truck,0011-05-20
SO-39280,See DN-2179 (ID#:82946),Truck,0011-05-20
SO-38790,2305.65,Air,0011-05-03
SO-39230,12601.07,Air Charter,0011-05-10
SO-39420,3402.23,Truck,0011-05-20
SO-37880,See DN-2203 (ID#:82949),Truck,0011-06-13
SO-39570,13398.06,Air Charter,0011-07-05
SO-39580,See DN-2213 (ID#:82952),Air Charter,0011-07-06
SO-39630,13398.06,Air Charter,0011-07-05
SO-39840,13398.06,Air Charter,0011-07-06
SO-39810,6477.67,Air,0011-06-30
SO-38060,6801.72,Truck,0011-07-11
SO-39940,See DN-2259 (ID#:82958),Air,0011-07-15
SO-39760,26538.46,Air,0011-07-18
SO-40070,3525.04,Truck,0011-09-05
SO-37870,2143.48,Truck,0011-08-11
SO-37842,2143.49,Truck,0011-08-11
SO-39970,19673.48,Truck,0011-07-14
SO-38750,Invoiced Separately,Air,0011-07-22
SO-37844,2091.17,Truck,0011-09-05
SO-38720,See DN-2299 (ID#:82966),Truck,0011-08-15
SO-40121,See DN-2304 (ID#:82395),Air,0011-09-12
SO-38213,See DN-2310 (ID#:82968),Air,0011-08-11
SO-39060,2886.12,Truck,0011-08-12
SO-40000,585,Air,0011-11-14
SO-40010,12676.4,Air,0011-08-11
SO-38741,See DN-2322 (ID#:82973),Truck,0011-08-29
SO-38511,5479.15,Truck,0011-09-19
SO-39500,6561.51,Truck,0011-08-23
SO-40230,4376.56,Truck,0011-08-24
SO-38800,See DN-2329 (ID#:82976),Truck,0011-08-24
SO-40122,See DN-2339 (ID#:82401),Air,0011-10-12
SO-38171,Invoiced Separately,Truck,0011-09-16
SO-39993,18495.9,Air Charter,0011-09-28
SO-39551,502.49,Truck,0011-10-21
SO-40281,6623.46,Truck,0011-10-21
SO-38170,1047.17,Truck,0011-09-23
SO-39999,18495.9,Air Charter,0011-09-28
SO-38641,4480.45,Truck,0012-01-25
SO-40690,15635.84,Air,0011-10-18
SO-38870,19520.77,Air,0011-11-01
SO-39550,5257.35,Truck,0011-10-21
SO-39742,4692.14,Air,0011-11-08
SO-40730,9346.8,Truck,0011-11-15
SO-40723,See DN-2395 (ID#:82415),Air Charter,0011-10-13
SO-40724,21326.73,Air Charter,0011-10-13
SO-40521,45291.49,Truck,0011-12-12
SO-40912,4237.12,Truck,0012-01-19
SO-40655,15322.73,Air Charter,0011-12-18
SO-41060,4474.31,Air,0012-01-23
SO-40322,16660.04,Truck,0012-03-08
SO-40321,3470,Truck,0012-02-22
SO-40601,Freight Included in Commodity Cost,Truck,0012-02-05
SO-40370,6025.73,Truck,0012-03-08
SO-40370,See DN-2488 (ID#:83553),Truck,0012-03-08
SO-41133,912.36,Air,0012-02-14
SO-41135,See DN-2497 (ID#:82435),Air,0012-02-14
SO-41000,See DN-2503 (ID#:83007),Air,0012-02-04
SO-41000,See DN-2503 (ID#:83007),Air,0012-02-04
SO-41140,1535.56,Air,0012-04-03
SO-43060,742.98,Air,0012-11-30
SO-41140,See DN-2504 (ID#:83559),Air,0012-04-03
SO-41141,2110.2,Air,0012-03-14
SO-41143,See DN-2507 (ID#:82440),Air,0012-04-11
SO-41147,3438.2,Air,0012-03-14
SO-41147,See DN-2511 (ID#:83563),Air,0012-03-14
SO-41148,See DN-2512 (ID#:82443),Air,0012-03-14
SO-40280,4777.08,Truck,0012-02-16
SO-41381,491.42,Air,0012-03-22
SO-40760,1102.3,Truck,0012-03-01
SO-41171,20548.8,Air,0012-03-01
SO-40751,4466.99,Truck,0012-02-24
SO-41151,4646.13,Air,0012-02-24
SO-41263,25231.96,Air Charter,0012-02-16
SO-41263,See DN-2564 (ID#:83572),Air Charter,0012-02-16
SO-41267,25231.96,Air Charter,0012-02-16
SO-41010,211,Air,0012-03-19
SO-40381,See DN-2590 (ID#:83019),Truck,0012-05-24
SO-41540,5320.13,Air,0012-04-09
SO-39470,3489.53,Truck,0012-04-10
SO-40953,8510.81,Truck,0012-04-16
SO-40931,55175.61,Truck,0012-03-27
SO-40390,See DN-2616 (ID#:83024),Truck,0012-05-10
SO-40860,16978.83,Truck,0012-05-07
SO-40955,36650.58,Truck,0012-04-30
SO-40970,805.58,Air,0012-04-17
SO-40501,4553.1,Truck,0012-05-16
SO-41531,Invoiced Separately,Air,0012-05-04
SO-41870,7519.8,Air,0012-05-16
SO-41890,3062.18,Air,0012-05-08
SO-41200,See DN-2652 (ID#:82477),Air,0012-05-30
SO-41760,See DN-2663 (ID#:82478),Truck,0012-06-28
SO-42070,4358.72,Truck,0012-06-08
SO-43190,See DN-2951 (ID#:82532),Air,0013-02-01
SO-40901,See DN-2695 (ID#:83043),Truck,0012-06-27
SO-41470,2330.21,Air Charter,0012-06-15
SO-41258,17090,Air Charter,0012-06-03
SO-41350,2333.91,Truck,0012-06-18
SO-41182,2394.27,Air,0012-07-03
SO-41780,5716.86,Truck,0012-07-24
SO-42310,17102.56,Air,0012-06-29
SO-41682,See DN-2729 (ID#:82487),Air Charter,0012-07-09
SO-41291,13914.56,Truck,0012-07-30
SO-42101,14332,Air,0012-07-12
SO-41750,6483.81,Truck,0012-08-22
SO-41191,See DN-2754 (ID#:82491),Air,0012-07-31
SO-42690,1110.19,Air,0012-08-16
SO-41580,9601.38,Truck,0012-08-22
