PLANTCODE_CONSTRAINT_ID,ORDER_ID,FREIGHT_RATES_ID,MIN_WEIGHT_QUANT,MAX_WEIGHT_QUANT,MIN_COST,RATE,TPT_DAY_COUNT,COST_PER_UNIT,DAILY_CAPACITY,SHIP_AHEAD_DAY_COUNT,SHIP_LATE_DAY_COUNT,UNIT_QUANT,WEIGHT
,1447276646,,,,,,2,,,0,0,767,3
,1447204109,,,,,,2,,,0,0,2678,11
,1447183237,,,,,,2,,,0,0,2689,9
,1447357313,,,,,,2,,,0,0,2728,10
,1447329536,,,,,,2,,,0,0,1034,3
,1447175574,,,,,,2,,,0,0,1856,6
,1447407688,,,,,,2,,,0,0,1035,3
,1447172373,,,,,,2,,,0,0,1131,3
,1447329539,,,,,,2,,,0,0,1834,6
,1447407690,,,,,,2,,,0,0,1841,6
,1447175578,,,,,,2,,,0,0,1922,6
,1447206007,,,,,,2,,,0,0,1894,6
,1447150324,,,,,,2,,,0,0,1896,6
,1447238095,,,,,,2,,,0,0,1854,6
,1447375010,,,,,,2,,,0,0,1898,6
,1447286110,,,,,,2,,,0,0,1862,6
,1447420932,,,,,,2,,,0,0,1934,6
,1447248816,,,,,,2,,,0,0,1927,6
,1447159696,,,,,,2,,,0,0,1836,6
,1447238056,,,,,,2,,,0,0,1067,2
,1447363368,,,,,,2,,,0,0,5643,41
,1447363369,,,,,,2,,,0,0,5644,44
,1447216456,,,,,,2,,,0,0,5645,41
,1447196444,,,,,,2,,,0,0,5680,42
,1447265376,,,,,,2,,,0,0,2050,12
,1447245021,,,,,,2,,,0,0,2119,12
,1447196445,,,,,,2,,,0,0,2490,15
,1447162729,,,,,,2,,,0,0,3146,18
,1447367668,,,,,,2,,,0,0,3146,16
,1447367669,,,,,,2,,,0,0,3214,18
,1447258592,,,,,,2,,,0,0,3231,17
,1447262157,,,,,,2,,,0,0,3215,18
,1447299248,,,,,,2,,,6,6,1690,8
,1447153997,,,,,,2,,,0,0,1708,7
,1447159698,,,,,,2,,,0,0,975,3
,1447376553,,,,,,2,,,0,0,1685,7
,1447318907,,,,,,2,,,0,0,1711,7
,1447367670,,,,,,2,,,0,0,996,3
,1447192908,,,,,,2,,,0,0,4106,24
,1447206005,,,,,,2,,,0,0,4121,25
,1447367672,,,,,,2,,,0,0,4172,24
,1447275494,,,,,,2,,,0,0,4166,25
,1447394091,,,,,,2,,,0,0,4148,26
,1447313779,,,,,,2,,,0,0,4140,25
,1447350616,,,,,,2,,,0,0,4074,23
,1447206006,,,,,,2,,,0,0,4080,22
,1447150681,,,,,,2,,,0,0,4173,22
,1447226726,,,,,,2,,,0,0,4173,24
,1447375007,,,,,,2,,,0,0,4074,23
,1447175573,,,,,,2,,,0,0,4155,22
,1447167209,,,,,,2,,,0,0,4113,24
,1447394090,,,,,,2,,,0,0,4117,25
,1447335875,,,,,,2,,,0,0,4133,23
,1447371190,,,,,,2,,,0,0,4157,23
,1447201776,,,,,,2,,,0,0,4118,22
,1447329286,,,,,,2,,,0,0,4141,24
,1447272914,,,,,,2,,,0,0,4127,22
,1447206004,,,,,,2,,,0,0,4159,24
,1447226728,,,,,,2,,,0,0,4125,26
,1447404257,,,,,,2,,,0,0,4097,25
,1447404258,,,,,,2,,,0,0,4138,25
,1447375004,,,,,,2,,,0,0,4163,23
,1447150678,,,,,,2,,,0,0,4083,26
,1447207122,,,,,,2,,,0,0,4086,22
,1447375006,,,,,,2,,,0,0,4096,22
,1447232311,,,,,,2,,,0,0,4076,23
,1447281611,,,,,,2,,,0,0,4172,22
,1447201781,,,,,,2,,,0,0,4143,22
,1447243655,,,,,,2,,,0,0,4114,25
,1447281608,,,,,,2,,,0,0,4112,22
,1447266571,,,,,,2,,,0,0,4153,22
,1447201780,,,,,,2,,,0,0,4141,22
,1447190023,,,,,,2,,,0,0,4104,22
,1447293533,,,,,,2,,,0,0,4143,25
,1447371191,,,,,,2,,,0,0,4126,22
,1447335876,,,,,,2,,,0,0,4147,23
,1447283446,,,,,,2,,,0,0,4118,24
,1447350615,,,,,,2,,,0,0,4117,22
,1447228914,,,,,,2,,,3,1,1122,3
,1447365185,,,,,,2,,,3,1,1093,3
,1447135387,,,,,,2,,,3,1,1045,3
,1447416255,,,,,,2,,,3,1,1069,3
,1447186965,,,,,,2,,,3,1,700,3
,1447170387,,,,,,2,,,3,1,688,3
,1447146408,,,,,,2,,,3,1,1145,7
,1447170384,,,,,,2,,,3,1,781,3
,1447170382,,,,,,2,,,3,1,748,3
,1447386366,,,,,,2,,,3,1,740,3
,1447183235,,,,,,2,,,3,1,697,3
,1447325990,,,,,,2,,,3,1,1680,9
,1447210817,,,,,,2,,,3,1,743,3
,1447393229,,,,,,2,,,3,1,1286,6
,1447210816,,,,,,2,,,3,1,740,3
,1447323589,,,,,,2,,,3,1,1769,9
,1447162730,,,,,,2,,,3,1,715,3
,1447382864,,,,,,2,,,3,0,1086,3
,1447311671,,,,,,2,,,5,0,306,32
,1447291370,,,,,,2,,,5,0,253,12
,1447343990,,,,,,2,,,5,0,428,83
,1447343985,,,,,,2,,,5,0,359,28
,1447386394,,,,,,2,,,5,0,433,29
,1447299375,,,,,,2,,,5,0,360,22
,1447365203,,,,,,2,,,5,0,416,29
,1447299359,,,,,,2,,,5,0,404,46
,1447226774,,,,,,2,,,5,0,360,17
,1447365208,,,,,,2,,,5,0,411,27
,1447283481,,,,,,2,,,5,0,329,17
,1447189205,,,,,,2,,,5,0,304,12
,1447266594,,,,,,2,,,5,0,380,23
,1447281217,,,,,,2,,,5,0,377,22
,1447206037,,,,,,2,,,5,0,494,64
,1447386400,,,,,,2,,,5,0,354,11
,1447266595,,,,,,2,,,5,0,435,35
,1447189206,,,,,,2,,,5,0,327,11
,1447386390,,,,,,2,,,5,0,349,12
,1447365202,,,,,,2,,,5,0,691,112
,1447365207,,,,,,2,,,5,0,695,122
,1447283485,,,,,,2,,,5,0,370,12
,1447321238,,,,,,2,,,5,0,359,16
,1447321237,,,,,,2,,,5,0,291,11
,1447360726,,,,,,2,,,5,0,348,16
,1447371268,,,,,,2,,,5,0,500,67
,1447301158,,,,,,2,,,5,0,291,6
,1447301155,,,,,,2,,,5,0,264,10
,1447297805,,,,,,2,,,5,0,332,25
,1447243121,,,,,,2,,,5,0,319,28
,1447321239,,,,,,2,,,5,0,428,41
,1447243117,,,,,,2,,,5,0,370,24
,1447300086,,,,,,2,,,5,0,361,30
,1447274598,,,,,,2,,,5,0,340,27
,1447248802,,,,,,2,,,5,0,416,40
,1447243123,,,,,,2,,,5,0,317,13
,1447274599,,,,,,2,,,5,0,403,27
,1447248801,,,,,,2,,,5,0,345,24
,1447243120,,,,,,2,,,5,0,375,25
,1447243122,,,,,,2,,,5,0,387,27
,1447243118,,,,,,2,,,5,0,319,24
,1447251756,,,,,,2,,,5,0,297,13
,1447365209,,,,,,2,,,5,0,372,35
,1447251754,,,,,,2,,,5,0,403,27
,1447248800,,,,,,2,,,5,0,320,12
,1447274596,,,,,,2,,,5,0,386,24
,1447343992,,,,,,2,,,5,0,395,30
,1447251755,,,,,,2,,,5,0,350,27
,1447243116,,,,,,2,,,5,0,366,26
,1447243119,,,,,,2,,,5,0,363,27
,1447243115,,,,,,2,,,5,0,334,25
,1447248803,,,,,,2,,,5,0,439,36
,1447281236,,,,,,2,,,5,0,341,28
,1447243143,,,,,,2,,,5,0,376,36
,1447321247,,,,,,2,,,5,0,345,32
,1447248804,,,,,,2,,,5,0,332,25
,1447300087,,,,,,2,,,5,0,419,30
,1447274597,,,,,,2,,,5,0,365,25
,1447343994,,,,,,2,,,5,0,370,39
,1447384245,,,,,,2,,,5,0,449,89
,1447285392,,,,,,2,,,5,0,239,1
,1447407312,,,,,,2,,,5,0,333,2
,1447266617,,,,,,2,,,5,0,262,4
,1447286376,,,,,,2,,,5,0,350,3
,1447365223,,,,,,2,,,5,0,326,7
,1447346298,,,,,,2,,,5,0,288,7
,1447318621,,,,,,2,,,5,0,298,2
,1447325999,,,,,,2,,,5,0,313,2
,1447233907,,,,,,2,,,5,0,325,2
,1447400106,,,,,,2,,,3,0,374,153
,1447249890,,,,,,2,,,3,0,317,3
,1447211406,,,,,,2,,,3,0,266,3
,1447148126,,,,,,2,,,3,0,281,0
,1447148609,,,,,,2,,,3,0,245,4
,1447373081,,,,,,2,,,3,0,287,4
,1447225221,,,,,,2,,,3,0,397,46
,1447236655,,,,,,2,,,3,0,335,3
,1447352171,,,,,,2,,,3,0,303,5
,1447312419,,,,,,2,,,3,0,279,7
,1447251512,,,,,,2,,,3,0,267,1
,1447236654,,,,,,2,,,3,0,343,10
,1447352172,,,,,,2,,,3,0,298,10
,1447312420,,,,,,2,,,3,0,346,15
,1447251511,,,,,,2,,,3,0,261,3
,1447368587,,,,,,2,,,3,0,249,2
,1447395973,,,,,,2,,,3,0,243,2
,1447365219,,,,,,2,,,0,0,339,3
,1447207638,,,,,,2,,,0,0,264,4
,1447297881,,,,,,2,,,0,0,308,14
,1447308514,,,,,,2,,,0,0,352,13
,1447150954,,,,,,2,,,0,0,1023,169
,1447312126,,,,,,2,,,0,0,304,2
,1447386442,,,,,,2,,,0,0,337,2
,1447214781,,,,,,2,,,0,0,694,109
,1447214782,,,,,,2,,,0,0,299,6
,1447214780,,,,,,2,,,0,0,420,32
,1447370441,,,,,,2,,,0,0,273,3
,1447386443,,,,,,2,,,0,0,337,3
,1447418085,,,,,,2,,,0,0,339,3
,1447418082,,,,,,2,,,0,0,333,3
,1447155617,,,,,,2,,,0,0,305,22
,1447175513,,,,,,2,,,0,0,301,9
,1447170774,,,,,,2,,,0,0,284,2
,1447302549,,,,,,2,,,0,0,991,126
,1447283477,,,,,,2,,,0,0,490,42
,1447201447,,,,,,2,,,0,0,1046,139
,1447226779,,,,,,2,,,0,0,707,64
,1447206041,,,,,,2,,,0,0,643,64
,1447174451,,,,,,2,,,0,0,319,6
,1447226780,,,,,,2,,,0,0,311,3
,1447266593,,,,,,2,,,0,0,874,92
,1447348548,,,,,,2,,,0,0,301,3
,1447371275,,,,,,2,,,0,0,348,2
,1447269684,,,,,,1,,,0,0,264,3
,1447144041,,,,,,1,,,0,0,252,0
,1447410311,,,,,,1,,,0,0,271,0
,1447152825,,,,,,1,,,0,0,277,0
,1447144040,,,,,,1,,,0,0,305,0
,1447155210,,,,,,1,,,0,0,289,0
,1447152866,,,,,,1,,,0,0,334,0
,1447167226,,,,,,1,,,0,0,280,1
,1447211339,,,,,,1,,,0,0,269,0
,1447155212,,,,,,1,,,0,0,252,1
,1447144047,,,,,,1,,,0,0,296,0
,1447155209,,,,,,1,,,0,0,345,2
,1447229172,,,,,,1,,,1,0,295,1
,1447328138,,,,,,1,,,1,0,277,1
,1447152838,,,,,,1,,,1,0,799,14
,1447328139,,,,,,1,,,1,0,358,1
,1447220222,,,,,,1,,,1,0,262,0
,1447174671,,,,,,1,,,1,0,1241,19
,1447209654,,,,,,1,,,1,0,824,10
,1447328101,,,,,,1,,,1,0,470,10
,1447169085,,,,,,1,,,1,0,533,10
,1447293477,,,,,,1,,,1,0,497,7
,1447328102,,,,,,1,,,1,0,437,9
,1447169086,,,,,,1,,,1,0,486,9
,1447241425,,,,,,1,,,1,0,274,1
,1447231063,,,,,,1,,,1,0,343,1
,1447215311,,,,,,1,,,1,0,608,3
,1447299149,,,,,,1,,,1,0,767,6
,1447284491,,,,,,1,,,1,0,567,3
,1447231062,,,,,,1,,,1,0,496,2
,1447301142,,,,,,1,,,1,0,735,6
,1447207294,,,,,,1,,,1,0,994,8
,1447275957,,,,,,1,,,1,0,1767,15
,1447209652,,,,,,1,,,1,0,1315,9
,1447169082,,,,,,1,,,1,0,1333,9
,1447207295,,,,,,1,,,1,0,582,2
,1447231111,,,,,,1,,,1,0,971,5
,1447231065,,,,,,1,,,1,0,1070,6
,1447231064,,,,,,1,,,1,0,532,1
,1447198836,,,,,,1,,,1,0,995,5
,1447152837,,,,,,1,,,1,0,556,1
,1447237013,,,,,,1,,,1,0,604,2
,1447189561,,,,,,1,,,1,0,540,2
,1447169084,,,,,,1,,,1,0,534,2
,1447207287,,,,,,1,,,1,0,769,3
,1447275972,,,,,,1,,,1,0,737,3
,1447207293,,,,,,1,,,1,0,759,3
,1447191735,,,,,,1,,,1,0,739,2
,1447310033,,,,,,1,,,1,0,1331,3
,1447362409,,,,,,1,,,1,0,1254,3
,1447192270,,,,,,1,,,1,0,375,0
,1447242713,,,,,,1,,,1,0,1276,3
,1447234281,,,,,,1,,,1,0,1326,3
,1447200841,,,,,,1,,,1,0,1271,2
,1447179713,,,,,,1,,,1,0,742,1
,1447310032,,,,,,1,,,1,0,934,1
,1447144806,,,,,,1,,,1,0,764,1
,1447297435,,,,,,1,,,1,0,1320,2
,1447383427,,,,,,1,,,1,0,1253,2
,1447310038,,,,,,1,,,1,0,1259,2
,1447355494,,,,,,1,,,1,0,1248,2
,1447155284,,,,,,1,,,1,0,4277,7
,1447139826,,,,,,1,,,1,0,2298,3
,1447334107,,,,,,1,,,1,0,4325,7
,1447192271,,,,,,1,,,1,0,10310,16
,1447234276,,,,,,1,,,1,0,6275,9
,1447192269,,,,,,1,,,1,0,8302,13
,1447139825,,,,,,1,,,1,0,6297,9
,1447212033,,,,,,1,,,1,0,6323,9
,1447234275,,,,,,1,,,1,0,16248,22
,1447234277,,,,,,1,,,1,0,372,1
,1447234278,,,,,,1,,,1,0,514,1
,1447355496,,,,,,1,,,1,0,1374,3
,1447297434,,,,,,1,,,1,0,1321,3
,1447192281,,,,,,1,,,1,0,1840,5
,1447297437,,,,,,1,,,1,0,2164,6
,1447310037,,,,,,1,,,1,0,802,2
,1447374474,,,,,,1,,,1,0,390,0
,1447212034,,,,,,1,,,1,0,405,0
,1447155283,,,,,,1,,,1,0,818,2
,1447192268,,,,,,1,,,1,0,733,1
,1447234280,,,,,,1,,,1,0,692,1
,1447139824,,,,,,1,,,1,0,762,2
,1447334186,,,,,,1,,,1,0,369,0
,1447144382,,,,,,1,,,1,0,419,0
,1447374468,,,,,,1,,,1,0,1302,4
,1447139828,,,,,,1,,,1,0,1295,4
,1447212032,,,,,,1,,,1,0,1239,3
,1447355492,,,,,,1,,,1,0,1363,3
,1447355493,,,,,,1,,,1,0,2310,3
,1447168958,,,,,,1,,,1,0,20307,32
,1447371613,,,,,,1,,,1,0,20327,31
,1447286518,,,,,,1,,,1,0,20254,32
,1447234274,,,,,,1,,,1,0,20238,28
,1447209653,,,,,,1,,,1,0,20252,32
,1447211863,,,,,,1,,,1,0,525,1
,1447191734,,,,,,1,,,1,0,357,0
,1447310031,,,,,,1,,,1,0,1281,4
,1447289656,,,,,,1,,,1,0,315,0
,1447191736,,,,,,1,,,1,0,1267,3
,1447310035,,,,,,1,,,1,0,532,1
,1447234272,,,,,,1,,,1,0,511,1
,1447234279,,,,,,1,,,1,0,377,1
,1447310036,,,,,,1,,,1,0,458,2
,1447139827,,,,,,1,,,1,0,382,1
,1447269621,,,,,,1,,,1,0,297,0
,1447316092,,,,,,1,,,1,0,298,0
,1447316094,,,,,,1,,,1,0,272,0
,1447316093,,,,,,1,,,1,0,263,0
,1447362096,,,,,,1,,,1,0,1247,4
,1447200840,,,,,,1,,,1,0,1275,4
,1447310039,,,,,,1,,,1,0,1284,4
,1447269739,,,,,,1,,,1,0,1249,4
,1447234273,,,,,,1,,,1,0,364,0
,1447139829,,,,,,1,,,1,0,1262,4
,1447334105,,,,,,1,,,1,0,1428,4
,1447286691,,,,,,1,,,1,0,765,2
,1447310034,,,,,,1,,,1,0,1825,5
,1447355495,,,,,,1,,,1,0,3288,10
,1447144805,,,,,,1,,,1,0,2300,6
,1447374469,,,,,,1,,,1,0,2320,6
,1447394823,,,,,,1,,,1,0,2234,6
,1447334106,,,,,,1,,,1,0,2333,6
,1447334187,,,,,,1,,,1,0,2254,6
,1447234282,,,,,,1,,,1,0,6513,17
,1447355491,,,,,,1,,,1,0,373,1
,1447350548,,,,,,1,,,1,0,374,1
,1447297436,,,,,,1,,,1,0,381,1
,1447369448,,,,,,1,,,1,0,317,0
,1447320835,,,,,,1,,,0,0,277,1
,1447419028,,,,,,1,,,0,0,320,1
,1447320836,,,,,,1,,,0,0,308,1
,1447170837,,,,,,1,,,0,0,307,1
,1447405972,,,,,,1,,,0,0,473,4
,1447226272,,,,,,1,,,0,0,285,0
,1447145222,,,,,,1,,,0,0,271,0
,1447226277,,,,,,1,,,0,0,430,4
,1447226286,,,,,,1,,,0,0,710,9
,1447145259,,,,,,1,,,0,0,382,3
,1447145257,,,,,,1,,,0,0,581,7
,1447145308,,,,,,1,,,0,0,600,7
,1447322280,,,,,,1,,,0,0,256,0
,1447382068,,,,,,1,,,0,0,484,4
,1447170838,,,,,,1,,,0,0,957,11
,1447353015,,,,,,1,,,0,0,1387,18
,1447199671,,,,,,1,,,0,0,359,0
,1447306483,,,,,,1,,,0,0,618,5
,1447145132,,,,,,1,,,0,0,375,1
,1447306619,,,,,,1,,,0,0,752,7
,1447145226,,,,,,1,,,0,0,1464,18
,1447200719,,,,,,1,,,0,0,557,5
,1447145260,,,,,,1,,,0,0,554,5
,1447226293,,,,,,1,,,0,0,654,5
,1447145258,,,,,,1,,,0,0,567,5
,1447320832,,,,,,1,,,0,0,285,0
,1447167707,,,,,,1,,,0,0,765,8
,1447306505,,,,,,1,,,0,0,801,8
,1447145182,,,,,,1,,,0,0,1678,21
,1447167711,,,,,,1,,,0,0,716,7
,1447145184,,,,,,1,,,0,0,617,6
,1447145131,,,,,,1,,,0,0,701,6
,1447306618,,,,,,1,,,0,0,757,8
,1447306584,,,,,,1,,,0,0,663,5
,1447145130,,,,,,1,,,0,0,851,8
,1447145183,,,,,,1,,,0,0,815,8
,1447306520,,,,,,1,,,0,0,1136,14
,1447146077,,,,,,1,,,0,0,875,9
,1447320695,,,,,,1,,,0,0,1354,16
,1447145117,,,,,,1,,,0,0,904,9
,1447306437,,,,,,1,,,0,0,2582,34
,1447306506,,,,,,1,,,0,0,1399,16
,1447306656,,,,,,1,,,0,0,1482,17
,1447353014,,,,,,1,,,0,0,5907,77
,1447306559,,,,,,1,,,0,0,1048,10
,1447146020,,,,,,1,,,0,0,489,2
,1447320506,,,,,,1,,,0,0,256,0
,1447145987,,,,,,1,,,0,0,2002,19
,1447382052,,,,,,1,,,0,0,283,0
,1447382049,,,,,,1,,,0,0,785,5
,1447382051,,,,,,1,,,0,0,1260,10
,1447245101,,,,,,1,,,0,0,720,4
,1447245075,,,,,,1,,,0,0,740,5
,1447382057,,,,,,1,,,0,0,436,2
,1447245120,,,,,,1,,,0,0,747,4
,1447320483,,,,,,1,,,0,0,712,4
,1447382050,,,,,,1,,,0,0,471,2
,1447382046,,,,,,1,,,0,0,1930,17
,1447320507,,,,,,1,,,0,0,783,5
,1447382058,,,,,,1,,,0,0,1304,10
,1447405971,,,,,,1,,,0,0,367,1
,1447245074,,,,,,1,,,0,0,2859,27
,1447309056,,,,,,1,,,0,0,1412,12
,1447146046,,,,,,1,,,0,0,3089,30
,1447320470,,,,,,1,,,0,0,1106,9
,1447382045,,,,,,1,,,0,0,1803,17
,1447145172,,,,,,1,,,0,0,585,3
,1447226271,,,,,,1,,,0,0,319,0
,1447145251,,,,,,1,,,0,0,314,1
,1447226276,,,,,,1,,,0,0,354,0
,1447226291,,,,,,1,,,0,0,558,3
,1447226283,,,,,,1,,,0,0,471,3
,1447145122,,,,,,1,,,0,0,549,3
,1447226267,,,,,,1,,,0,0,354,1
,1447226285,,,,,,1,,,0,0,465,3
,1447145121,,,,,,1,,,0,0,731,5
,1447170835,,,,,,1,,,0,0,513,3
,1447226284,,,,,,1,,,0,0,356,1
,1447146075,,,,,,1,,,0,0,315,1
,1447405940,,,,,,1,,,0,0,651,4
,1447170836,,,,,,1,,,0,0,744,4
,1447146043,,,,,,1,,,0,0,801,33
,1447223606,,,,,,1,,,0,0,656,21
,1447177981,,,,,,1,,,0,0,380,10
,1447405914,,,,,,1,,,0,0,720,33
,1447405951,,,,,,1,,,0,0,461,10
,1447329897,,,,,,1,,,0,0,648,24
,1447145980,,,,,,1,,,0,0,481,13
,1447329891,,,,,,1,,,0,0,305,4
,1447329892,,,,,,1,,,0,0,680,23
,1447405970,,,,,,1,,,0,0,788,33
,1447405969,,,,,,1,,,0,0,431,10
,1447226243,,,,,,1,,,0,0,522,17
,1447223607,,,,,,1,,,0,0,828,37
,1447309068,,,,,,1,,,0,0,490,11
,1447306582,,,,,,1,,,0,0,330,4
,1447245203,,,,,,1,,,0,0,767,23
,1447145113,,,,,,1,,,0,0,1494,68
,1447306649,,,,,,1,,,0,0,637,17
,1447145084,,,,,,1,,,0,0,330,4
,1447145090,,,,,,1,,,0,0,285,1
,1447306581,,,,,,1,,,0,0,731,21
,1447306611,,,,,,1,,,0,0,570,17
,1447145114,,,,,,1,,,0,0,861,31
,1447145085,,,,,,1,,,0,0,1053,40
,1447145091,,,,,,1,,,0,0,871,37
,1447245204,,,,,,1,,,0,0,898,32
,1447414946,,,,,,1,,,0,0,263,0
,1447320837,,,,,,1,,,0,0,275,1
,1447145171,,,,,,1,,,0,0,1327,4
,1447306342,,,,,,1,,,0,0,1287,4
,1447320706,,,,,,1,,,0,0,1302,4
,1447320654,,,,,,1,,,0,0,1874,3
,1447320653,,,,,,1,,,0,0,1915,3
,1447405885,,,,,,1,,,0,0,1872,3
,1447405884,,,,,,1,,,0,0,1874,3
,1447340135,,,,,,1,,,0,0,2740,2
,1447405882,,,,,,1,,,0,0,7771,6
,1447404349,,,,,,1,,,0,0,5311,4
,1447386300,,,,,,1,,,0,0,5289,4
,1447234020,,,,,,1,,,0,0,5308,4
,1447386298,,,,,,1,,,0,0,2740,2
,1447391104,,,,,,1,,,0,0,5240,4
,1447234023,,,,,,1,,,0,0,5328,4
,1447340134,,,,,,1,,,0,0,7833,6
,1447340133,,,,,,1,,,0,0,5318,4
,1447264671,,,,,,1,,,0,0,2771,2
,1447386302,,,,,,1,,,0,0,5312,4
,1447234022,,,,,,1,,,0,0,5248,4
,1447386299,,,,,,1,,,0,0,5320,4
,1447404350,,,,,,1,,,0,0,2788,2
,1447386301,,,,,,1,,,0,0,5257,4
,1447234021,,,,,,1,,,0,0,5261,4
,1447296394,,,,,,1,,,0,0,2797,2
,1447179091,,,,,,1,,,0,0,267,0
,1447145221,,,,,,1,,,0,0,333,2
,1447405915,,,,,,1,,,0,0,280,0
,1447145220,,,,,,1,,,0,0,292,1
,1447405939,,,,,,1,,,0,0,325,0
,1447182253,,,,,,1,,,0,0,341,3
,1447182254,,,,,,1,,,0,0,348,3
,1447405814,,,,,,1,,,0,0,395,4
,1447405916,,,,,,1,,,0,0,389,4
,1447306521,,,,,,1,,,0,0,404,6
,1447306416,,,,,,1,,,0,0,367,2
,1447306371,,,,,,1,,,0,0,386,2
,1447235138,,,,,,1,,,0,0,606,8
,1447139387,,,,,,1,,,0,0,270,1
,1447306418,,,,,,1,,,0,0,826,15
,1447371497,,,,,,1,,,0,0,607,10
,1447146031,,,,,,1,,,0,0,273,1
,1447371336,,,,,,1,,,0,0,337,1
,1447230847,,,,,,1,,,0,0,274,1
,1447146029,,,,,,1,,,0,0,1001,21
,1447306375,,,,,,1,,,0,0,379,2
,1447223639,,,,,,1,,,0,0,273,1
,1447223603,,,,,,1,,,0,0,554,7
,1447337490,,,,,,1,,,0,0,1240,25
,1447306374,,,,,,1,,,0,0,317,1
,1447230875,,,,,,1,,,0,0,281,1
,1447306370,,,,,,1,,,0,0,1099,20
,1447371335,,,,,,1,,,0,0,358,2
,1447359647,,,,,,1,,,0,0,363,2
,1447353004,,,,,,1,,,0,0,614,8
,1447146028,,,,,,1,,,0,0,338,0
,1447226244,,,,,,1,,,0,0,236,0
,1447145988,,,,,,1,,,0,0,540,7
,1447230846,,,,,,1,,,0,0,336,2
,1447223642,,,,,,1,,,0,0,282,1
,1447230874,,,,,,1,,,0,0,271,0
,1447223637,,,,,,1,,,0,0,377,2
,1447306373,,,,,,1,,,0,0,365,3
,1447371334,,,,,,1,,,0,0,344,1
,1447293045,,,,,,1,,,0,0,588,9
,1447223638,,,,,,1,,,0,0,277,1
,1447357621,,,,,,1,,,0,0,1688,40
,1447340897,,,,,,1,,,0,0,447,3
,1447230845,,,,,,1,,,0,0,356,1
,1447230877,,,,,,1,,,0,0,266,1
,1447223641,,,,,,1,,,0,0,600,9
,1447371436,,,,,,1,,,0,0,674,10
,1447230930,,,,,,1,,,0,0,874,16
,1447306372,,,,,,1,,,0,0,291,1
,1447306417,,,,,,1,,,0,0,277,1
,1447371317,,,,,,1,,,0,0,286,1
,1447146030,,,,,,1,,,0,0,346,1
,1447230849,,,,,,1,,,0,0,270,1
,1447230848,,,,,,1,,,0,0,346,1
,1447371316,,,,,,1,,,0,0,361,1
,1447371337,,,,,,1,,,0,0,367,1
,1447371333,,,,,,1,,,0,0,258,0
,1447223640,,,,,,1,,,0,0,310,1
,1447306526,,,,,,1,,,0,0,472,6
,1447230844,,,,,,1,,,0,0,282,1
,1447230876,,,,,,1,,,0,0,395,3
,1447230878,,,,,,1,,,0,0,351,2
,1447362905,,,,,,1,,,0,0,412,3
,1447371281,,,,,,1,,,0,0,389,2
,1447245107,,,,,,1,,,0,0,494,3
,1447405869,,,,,,1,,,0,0,411,3
,1447320491,,,,,,1,,,0,0,641,6
,1447168805,,,,,,1,,,0,0,503,4
,1447405853,,,,,,1,,,0,0,604,7
,1447161377,,,,,,1,,,0,0,370,2
,1447405810,,,,,,1,,,0,0,630,6
,1447189244,,,,,,1,,,0,0,541,5
,1447293040,,,,,,1,,,0,0,334,1
,1447371271,,,,,,1,,,0,0,663,8
,1447306330,,,,,,1,,,0,0,613,6
,1447320490,,,,,,1,,,0,0,613,7
,1447161376,,,,,,1,,,0,0,948,12
,1447371270,,,,,,1,,,0,0,266,0
,1447405798,,,,,,1,,,0,0,467,3
,1447306329,,,,,,1,,,0,0,659,7
,1447405824,,,,,,1,,,0,0,991,15
,1447189243,,,,,,1,,,0,0,514,5
,1447361654,,,,,,1,,,0,0,413,2
,1447146026,,,,,,1,,,0,0,530,5
,1447182252,,,,,,1,,,0,0,379,1
,1447405823,,,,,,1,,,0,0,407,2
,1447405787,,,,,,1,,,0,0,652,8
,1447196515,,,,,,1,,,0,0,437,2
,1447320489,,,,,,1,,,0,0,611,7
,1447306327,,,,,,1,,,0,0,675,7
,1447189242,,,,,,1,,,0,0,517,4
,1447161385,,,,,,1,,,0,0,640,8
,1447293039,,,,,,1,,,0,0,511,5
,1447306326,,,,,,1,,,0,0,629,6
,1447161435,,,,,,1,,,0,0,444,4
,1447320473,,,,,,1,,,0,0,481,4
,1447362906,,,,,,1,,,0,0,598,6
,1447405788,,,,,,1,,,0,0,761,8
,1447245123,,,,,,1,,,0,0,428,3
,1447306328,,,,,,1,,,0,0,592,7
,1447405786,,,,,,1,,,0,0,482,4
,1447182251,,,,,,1,,,0,0,256,0
,1447371282,,,,,,1,,,0,0,735,8
,1447320492,,,,,,1,,,0,0,682,8
,1447405854,,,,,,1,,,0,0,717,9
,1447201878,,,,,,1,,,0,0,316,6
,1447155200,,,,,,1,,,0,0,381,8
,1447189383,,,,,,1,,,0,0,303,8
,1447168923,,,,,,1,,,0,0,301,3
,1447189816,,,,,,1,,,0,0,309,1
,1447189822,,,,,,1,,,0,0,290,3
,1447189382,,,,,,1,,,0,0,324,0
,1447157444,,,,,,1,,,0,0,287,1
,1447189492,,,,,,1,,,0,0,327,5
,1447189807,,,,,,1,,,0,0,334,2
,1447226280,,,,,,1,,,0,0,317,8
,1447201877,,,,,,1,,,0,0,400,12
,1447173799,,,,,,1,,,0,0,372,9
,1447189381,,,,,,1,,,0,0,369,12
,1447228659,,,,,,1,,,0,0,294,2
