PLANTPRODCUST_ID,PRODUCT_ID,PLANT_LOCATION_ID,CUSTOMER
62546,1699952,14,Customer_32
62547,1672707,14,Customer_33
62548,1672986,19,Customer_01
62549,1699665,14,Customer_22
62552,1688285,14,Customer_09
62556,1682835,14,Customer_34
62560,1660897,14,Customer_28
62562,1699553,14,Customer_42
62563,1696747,14,Customer_31
62571,1676853,14,Customer_31
62572,1699574,14,Customer_42
62574,1696654,14,Customer_28
62575,1699540,14,Customer_22
62576,1655818,14,Customer_32
62584,1688598,14,Customer_09
62588,1620510,14,Customer_32
62589,1677229,23,Customer_12
62590,1700097,14,Customer_13
62592,1668492,14,Customer_15
62594,1679687,14,Customer_10
62595,1700657,14,Customer_14
62602,1688633,14,Customer_33
62608,1678674,14,Customer_36
62609,1644050,14,Customer_14
62610,1678493,14,Customer_23
62612,1668608,14,Customer_13
62615,1683203,14,Customer_26
62616,1668554,14,Customer_05
62617,1691700,19,Customer_31
62619,1688294,14,Customer_09
62620,1683199,14,Customer_15
62621,1655818,14,Customer_13
62623,1685952,23,Customer_28
62625,1700121,14,Customer_31
62626,1696756,14,Customer_21
62631,1692997,14,Customer_26
62633,1692115,14,Customer_32
62634,1668344,14,Customer_24
62635,1617714,23,Customer_21
62640,1689461,23,Customer_28
62645,1699173,14,Customer_25
62647,1672088,14,Customer_29
62648,1697084,14,Customer_07
62650,1668612,14,Customer_13
62653,1655818,14,Customer_21
62655,1699584,14,Customer_42
62657,1683392,14,Customer_09
62658,1699768,14,Customer_21
62659,1696758,14,Customer_21
62660,1676853,14,Customer_05
62661,1699948,14,Customer_42
62667,1699953,14,Customer_43
62668,1672345,19,Customer_31
62669,1699953,14,Customer_15
62671,1696754,14,Customer_01
62673,1686657,23,Customer_28
62674,1699552,14,Customer_27
62675,1668347,14,Customer_25
62676,1651299,14,Customer_46
62677,1682754,14,Customer_29
62680,1682853,14,Customer_42
62681,1684796,14,Customer_13
62682,1668547,14,Customer_14
62683,1662238,14,Customer_21
62690,1680249,23,Customer_33
62691,1683409,14,Customer_29
62692,1660585,14,Customer_29
62693,1656246,14,Customer_13
62694,1689547,14,Customer_29
62698,1680961,24,Customer_35
62699,1700382,14,Customer_39
62702,1651302,14,Customer_21
62703,1682594,23,Customer_33
62704,1695346,14,Customer_08
62705,1668606,14,Customer_15
62709,1646909,14,Customer_13
62711,1697872,14,Customer_24
62713,1682709,14,Customer_33
62716,1699583,14,Customer_27
62720,1668547,14,Customer_31
62723,1666957,23,Customer_35
62724,1701405,14,Customer_46
62725,1700382,14,Customer_13
62728,1696074,14,Customer_13
62730,1699674,14,Customer_29
62732,1700141,14,Customer_22
62736,1646393,24,Customer_33
62741,1688575,14,Customer_28
62743,1687644,14,Customer_44
62744,1672661,14,Customer_31
62747,1679995,24,Customer_28
62751,1658532,14,Customer_15
62752,1697085,14,Customer_21
62754,1666470,14,Customer_36
62755,1689544,14,Customer_09
62756,1677887,14,Customer_28
62758,1671248,23,Customer_28
62759,1650905,14,Customer_13
62760,1676942,14,Customer_32
62762,1697087,14,Customer_14
62763,1651298,14,Customer_21
62764,1656350,14,Customer_21
62765,1689541,14,Customer_13
62773,1676566,14,Customer_39
62775,1650904,14,Customer_31
62776,1675615,14,Customer_25
62777,0,21,Customer_12
62778,1693865,14,Customer_24
62779,1657064,14,Customer_32
62780,1651298,14,Customer_39
62781,1677878,14,Customer_15
62783,1672651,14,Customer_24
62789,1662552,14,Customer_14
62794,1656246,14,Customer_28
62800,1621717,23,Customer_28
62805,0,21,Customer_48
62808,1667817,14,Customer_28
62818,1687346,14,Customer_13
62820,1668545,14,Customer_14
62822,0,13,Customer_12
62823,1689469,14,Customer_31
62825,1678000,14,Customer_36
62827,1699345,14,Customer_25
62832,1689012,14,Customer_21
62834,1669409,14,Customer_13
62837,1683633,14,Customer_24
62840,1699548,14,Customer_27
62842,1658528,14,Customer_25
62848,1682805,14,Customer_42
62849,1695348,14,Customer_07
62852,1650685,14,Customer_32
62853,1699951,14,Customer_14
62855,1690630,14,Customer_39
62856,1669584,14,Customer_13
62857,1660885,14,Customer_18
62859,1682799,14,Customer_34
62861,1620510,14,Customer_22
62862,1666958,23,Customer_28
62865,1699552,14,Customer_25
62867,1699368,14,Customer_42
62869,1668547,14,Customer_32
62870,1689550,14,Customer_39
62873,1677891,14,Customer_13
62882,1689543,14,Customer_28
62883,1682772,14,Customer_46
62885,1699694,14,Customer_22
62887,1682648,14,Customer_46
62890,1699794,14,Customer_27
62892,1683704,14,Customer_21
62893,1699557,14,Customer_42
62894,1689469,14,Customer_21
62895,1699799,14,Customer_25
62896,1668545,14,Customer_29
62897,1690171,24,Customer_13
62899,1662991,14,Customer_32
62900,1693104,14,Customer_26
62901,1677889,14,Customer_25
62905,1699574,14,Customer_27
62906,1695138,14,Customer_21
62908,1662274,14,Customer_14
62909,1700738,14,Customer_07
62913,1652644,14,Customer_29
62915,1699771,14,Customer_44
62916,1644062,14,Customer_22
62918,1662552,14,Customer_21
62922,1677884,14,Customer_21
62925,1689553,14,Customer_26
62926,1660673,14,Customer_24
62927,1653969,24,Customer_13
62928,1692108,14,Customer_23
62929,1666954,14,Customer_14
62930,1672347,19,Customer_13
62931,1700118,14,Customer_31
62932,1689145,14,Customer_23
62936,1692106,14,Customer_32
62937,1689457,23,Customer_35
62940,1672714,14,Customer_01
62944,1675655,14,Customer_14
62945,1695862,14,Customer_36
62946,1688575,14,Customer_21
62947,1668608,14,Customer_14
62948,1689147,14,Customer_32
62951,1693230,14,Customer_14
62953,1689145,14,Customer_15
62954,1688629,14,Customer_09
62956,1702224,23,Customer_12
62957,1689784,14,Customer_21
62959,1682983,14,Customer_13
62960,1680210,14,Customer_14
62961,1689548,14,Customer_09
62962,1682772,14,Customer_09
62965,1690627,14,Customer_46
62966,1689147,14,Customer_21
62969,1692106,14,Customer_21
62973,1690092,14,Customer_32
62976,1675615,14,Customer_18
62977,1689788,14,Customer_28
62983,1696758,14,Customer_01
62984,1675615,14,Customer_13
62985,1676853,14,Customer_44
62987,1699312,14,Customer_42
62993,1684709,14,Customer_24
62996,1676853,14,Customer_14
62997,1666958,23,Customer_30
62998,1682832,14,Customer_38
63004,1695345,14,Customer_15
63006,1692984,14,Customer_24
63007,1672721,14,Customer_32
63008,1699670,20,Customer_29
63010,1666992,23,Customer_28
63014,1689147,14,Customer_44
63017,1660580,14,Customer_29
63019,1677878,14,Customer_14
63020,1685213,14,Customer_28
63021,1696954,14,Customer_26
63025,1695348,14,Customer_28
63026,1668608,14,Customer_32
63027,1701406,14,Customer_18
63029,1664346,14,Customer_14
63032,1699265,14,Customer_42
63035,1684559,14,Customer_22
63036,1660551,14,Customer_18
63037,1696074,14,Customer_08
63038,1682829,14,Customer_21
63040,1682730,14,Customer_46
63041,1696075,14,Customer_15
63042,1692899,14,Customer_21
63043,1680210,14,Customer_31
63046,1699993,14,Customer_28
63047,1693747,14,Customer_21
63050,1682739,14,Customer_21
63051,1652499,14,Customer_14
63056,1696799,27,Customer_16
63060,1688633,14,Customer_09
63062,1689145,14,Customer_18
63064,1682826,14,Customer_24
63065,1694720,14,Customer_05
63066,1668547,14,Customer_13
63070,1660563,14,Customer_18
63081,1689545,14,Customer_46
63084,1677878,14,Customer_05
63087,1699325,14,Customer_27
63091,1695346,14,Customer_07
63092,1683293,14,Customer_23
63094,1683203,14,Customer_25
63095,1688610,14,Customer_39
63097,1683401,14,Customer_46
63098,1682784,14,Customer_29
63099,1650404,23,Customer_28
63101,1685211,14,Customer_32
63105,1688610,14,Customer_09
63110,1688587,14,Customer_09
63112,1697086,14,Customer_23
63116,1697085,14,Customer_32
63117,1697086,14,Customer_13
63120,1688587,14,Customer_42
63121,1687644,14,Customer_18
63123,1651298,14,Customer_13
63127,1696263,19,Customer_31
63128,1652538,14,Customer_25
63129,1697071,14,Customer_08
63130,1698977,14,Customer_29
63132,1682784,14,Customer_01
63135,1644050,14,Customer_26
63136,1649008,14,Customer_13
63139,1689546,14,Customer_28
63140,1699952,14,Customer_42
63141,1680738,14,Customer_46
63142,1660551,14,Customer_21
63143,1693700,14,Customer_47
63144,1672110,14,Customer_15
63146,1677229,23,Customer_30
63147,1676565,14,Customer_31
63148,1683634,14,Customer_24
63149,1689457,23,Customer_28
63150,1683200,14,Customer_15
63152,1692114,14,Customer_32
63157,1681688,23,Customer_12
63158,1675615,14,Customer_15
63159,1662317,14,Customer_15
63162,1689546,14,Customer_29
63165,1669702,14,Customer_32
63166,1683531,16,
63167,1664419,28,
